date,SPY,QQQ
2016-02-12,157.33995056152344,90.95329284667969
2016-02-16,159.99557495117188,93.00395965576172
2016-02-17,162.6090850830078,95.11029815673828
2016-02-18,161.9430389404297,94.024658203125
2016-02-19,161.8671417236328,94.30301666259766
2016-02-22,164.2108612060547,95.83405303955078
2016-02-23,162.13697814941406,94.2566146850586
2016-02-24,162.8788604736328,95.15670776367188
2016-02-25,164.85157775878906,96.09386444091797
2016-02-26,164.47219848632812,95.97325897216797
2016-02-29,163.18235778808594,95.11029815673828
2016-03-01,167.01829528808594,98.16310119628906
2016-03-02,167.7685546875,98.20021057128906
2016-03-03,168.4261474609375,98.0146484375
2016-03-04,168.97410583496094,98.05175018310547
2016-03-07,169.10910034179688,97.4486312866211
2016-03-08,167.2627410888672,96.64134979248047
2016-03-09,168.08892822265625,97.26303100585938
2016-03-10,168.2238006591797,97.11458587646484
2016-03-11,170.9384765625,98.81263732910156
2016-03-14,170.7192840576172,98.97966766357422
2016-03-15,170.44102478027344,98.94255828857422
2016-03-16,171.42742919921875,99.82405853271484
2016-03-17,172.51499938964844,99.76839447021484
2016-03-18,173.19288635253906,99.92472076416016
2016-03-21,173.4386749267578,100.31560516357422
2016-03-22,173.345458984375,100.62274932861328
2016-03-23,172.20143127441406,99.79443359375
2016-03-24,172.1251678466797,99.82234954833984
2016-03-28,172.2268524169922,99.6827621459961
2016-03-29,173.8199920654297,101.28348541259766
2016-03-30,174.58267211914062,101.77674865722656
2016-03-31,174.15892028808594,101.6278305053711
2016-04-01,175.34532165527344,102.70738983154297
2016-04-04,174.77757263183594,102.31651306152344
2016-04-05,173.0319061279297,101.33001708984375
2016-04-06,174.92161560058594,102.99590301513672
2016-04-07,172.82855224609375,101.51615142822266
2016-04-08,173.29458618164062,101.44168853759766
2016-04-11,172.88783264160156,101.06944274902344
2016-04-12,174.4979248046875,101.91635131835938
2016-04-13,176.26052856445312,103.21924591064453
2016-04-14,176.26901245117188,103.22854614257812
2016-04-15,176.07408142089844,102.96797943115234
2016-04-18,177.3113250732422,103.51707458496094
2016-04-19,177.87060546875,102.88423156738281
2016-04-20,178.04010009765625,102.96797943115234
2016-04-21,177.08250427246094,102.977294921875
2016-04-22,177.08250427246094,101.42308807373047
2016-04-25,176.77745056152344,101.42308807373047
2016-04-26,177.0400848388672,100.92980194091797
2016-04-27,177.404541015625,100.12017822265625
2016-04-28,175.79444885253906,98.91030883789062
2016-04-29,174.8453826904297,98.38915252685547
2016-05-02,176.235107421875,99.3198013305664
2016-05-03,174.70132446289062,98.39844512939453
2016-05-04,173.7267608642578,97.76560974121094
2016-05-05,173.69288635253906,97.73767852783203
2016-05-06,174.3284454345703,98.25886535644531
2016-05-09,174.47251892089844,98.53803253173828
2016-05-10,176.64187622070312,99.88750457763672
2016-05-11,174.98939514160156,98.98475646972656
2016-05-12,175.04026794433594,98.54732513427734
2016-05-13,173.51490783691406,98.18441009521484
2016-05-16,175.22666931152344,99.41288757324219
2016-05-17,173.59117126464844,98.16580200195312
2016-05-18,173.64202880859375,98.51942443847656
2016-05-19,173.04037475585938,98.00755310058594
2016-05-20,174.13356018066406,99.08712768554688
2016-05-23,173.89622497558594,98.95684814453125
2016-05-24,176.150390625,100.93916320800781
2016-05-25,177.34523010253906,101.6650390625
2016-05-26,177.3960418701172,101.96286010742188
2016-05-27,178.15869140625,102.49334716796875
2016-05-31,177.81976318359375,102.68875122070312
2016-06-01,178.18417358398438,102.69806671142578
2016-06-02,178.72645568847656,102.9121322631836
2016-06-03,178.19259643554688,102.42818450927734
2016-06-06,179.09934997558594,102.80044555664062
2016-06-07,179.3789825439453,102.5398941040039
2016-06-08,179.96371459960938,102.71669006347656
2016-06-09,179.71792602539062,102.54918670654297
2016-06-10,178.01467895507812,101.38587188720703
2016-06-13,176.64187622070312,100.5389404296875
2016-06-14,176.2943878173828,100.5389404296875
2016-06-15,176.04861450195312,100.25044250488281
2016-06-16,176.57408142089844,100.54825592041016
2016-06-17,175.9164276123047,99.36971282958984
2016-06-20,177.04934692382812,99.9948959350586
2016-06-21,177.55194091796875,100.31220245361328
2016-06-22,177.26229858398438,100.06957244873047
2016-06-23,179.57073974609375,101.49727630615234
2016-06-24,173.12255859375,97.31685638427734
2016-06-27,170.02191162109375,95.38522338867188
2016-06-28,173.0884246826172,97.47547149658203
2016-06-29,176.03575134277344,99.20172882080078
2016-06-30,178.4378662109375,100.34950256347656
2016-07-01,178.81259155273438,100.8534164428711
2016-07-05,177.52642822265625,100.2375259399414
2016-07-06,178.59115600585938,101.05870819091797
2016-07-07,178.48040771484375,101.3572998046875
2016-07-08,181.13804626464844,102.92496490478516
2016-07-11,181.7769317626953,103.5128402709961
2016-07-12,183.0972442626953,104.03541564941406
2016-07-13,183.07168579101562,103.78345489501953
2016-07-14,184.09390258789062,104.49263000488281
2016-07-15,183.8468475341797,104.3246841430664
2016-07-18,184.34092712402344,105.01519012451172
2016-07-19,184.15353393554688,104.63261413574219
2016-07-20,184.92010498046875,105.85499572753906
2016-07-21,184.2216796875,105.61238098144531
2016-07-22,185.0479278564453,106.05097961425781
2016-07-25,184.54530334472656,106.06031036376953
2016-07-26,184.63052368164062,106.18161010742188
2016-07-27,184.43460083007812,106.91878509521484
2016-07-28,184.64755249023438,107.29206085205078
2016-07-29,184.94564819335938,107.52532958984375
2016-08-01,184.79232788085938,108.09453582763672
2016-08-02,183.6083526611328,107.27335357666016
2016-08-03,184.1449737548828,107.62796783447266
2016-08-04,184.34092712402344,107.93592071533203
2016-08-05,185.84857177734375,108.9717025756836
2016-08-08,185.7378387451172,108.85037231445312
2016-08-09,185.84857177734375,109.10231018066406
2016-08-10,185.388671875,108.82238006591797
2016-08-11,186.2489776611328,109.28897094726562
2016-08-12,186.087158203125,109.36360931396484
2016-08-15,186.62380981445312,109.83018493652344
2016-08-16,185.66119384765625,109.22364044189453
2016-08-17,186.01040649414062,109.41961669921875
2016-08-18,186.4278106689453,109.44759368896484
2016-08-19,186.15524291992188,109.41961669921875
2016-08-22,186.14666748046875,109.50357055664062
2016-08-23,186.52154541015625,109.69952392578125
2016-08-24,185.56753540039062,108.9903564453125
2016-08-25,185.43972778320312,108.81307220458984
2016-08-26,185.09048461914062,108.9717025756836
2016-08-29,186.00196838378906,109.12100219726562
2016-08-30,185.6952667236328,108.76638793945312
2016-08-31,185.1671142578125,108.65442657470703
2016-09-01,185.1756591796875,108.93435668945312
2016-09-02,186.01040649414062,109.28897094726562
2016-09-06,186.5726318359375,109.97012329101562
2016-09-07,186.5556182861328,110.03546142578125
2016-09-08,186.12973022460938,109.39160919189453
2016-09-09,181.67469787597656,106.63885498046875
2016-09-12,184.28126525878906,108.5517807006836
2016-09-13,181.6321258544922,107.58131408691406
2016-09-14,181.56398010253906,108.09453582763672
2016-09-15,183.37835693359375,109.7741928100586
2016-09-16,182.66946411132812,109.72179412841797
2016-09-19,182.70370483398438,109.24472045898438
2016-09-20,182.7122802734375,109.45052337646484
2016-09-21,184.76693725585938,110.52630615234375
2016-09-22,185.9312286376953,111.40563201904297
2016-09-23,184.9124755859375,110.69469451904297
2016-09-26,183.414306640625,109.7685775756836
2016-09-27,184.55294799804688,110.85375213623047
2016-09-28,185.468994140625,111.04084014892578
2016-09-29,183.79100036621094,110.23633575439453
2016-09-30,185.17794799804688,111.05953979492188
2016-10-03,184.73275756835938,110.90050506591797
2016-10-04,183.79100036621094,110.73210144042969
2016-10-05,184.60430908203125,111.12501525878906
2016-10-06,184.73275756835938,111.06888580322266
2016-10-07,184.09918212890625,110.82567596435547
2016-10-10,185.0580596923828,111.52725219726562
2016-10-11,182.72080993652344,109.93698120117188
2016-10-12,182.9605712890625,109.84342193603516
2016-10-13,182.3612518310547,109.45052337646484
2016-10-14,182.4554901123047,109.58146667480469
2016-10-17,181.82188415527344,109.28211212158203
2016-10-18,182.9605712890625,110.25503540039062
2016-10-19,183.44857788085938,110.24564361572266
2016-10-20,183.1060791015625,110.11468505859375
2016-10-21,183.1917266845703,110.52630615234375
2016-10-24,183.9707489013672,111.85469818115234
2016-10-25,183.35438537597656,111.49921417236328
2016-10-26,182.98626708984375,110.74147033691406
2016-10-27,182.49822998046875,110.23633575439453
2016-10-28,181.95889282226562,109.54405212402344
2016-10-31,181.96743774414062,109.44115447998047
2016-11-01,180.64903259277344,108.617919921875
2016-11-02,179.56178283691406,107.7479476928711
2016-11-03,178.7399444580078,106.69087982177734
2016-11-04,178.54299926757812,106.31668853759766
2016-11-07,182.48114013671875,108.84243774414062
2016-11-08,183.3030242919922,109.55341339111328
2016-11-09,185.24635314941406,110.0585708618164
2016-11-10,185.70867919921875,108.28118133544922
2016-11-11,185.28065490722656,108.32795715332031
2016-11-14,185.42611694335938,107.23345947265625
2016-11-15,186.8730010986328,108.72085571289062
2016-11-16,186.52197265625,109.3663330078125
2016-11-17,187.48085021972656,110.1614761352539
2016-11-18,187.0613555908203,109.74987030029297
2016-11-21,188.47393798828125,110.8911361694336
2016-11-22,188.84207153320312,111.22791290283203
2016-11-23,188.94482421875,110.77890014648438
2016-11-25,189.6468505859375,111.1343994140625
2016-11-28,188.75645446777344,110.88179016113281
2016-11-29,189.1245880126953,111.26534271240234
2016-11-30,188.67091369628906,109.91827392578125
2016-12-01,187.97744750976562,108.01923370361328
2016-12-02,188.07156372070312,108.23440551757812
2016-12-05,189.20162963867188,109.0762939453125
2016-12-06,189.8009033203125,109.33826446533203
2016-12-07,192.28366088867188,110.72274017333984
2016-12-08,192.75450134277344,110.9192123413086
2016-12-09,193.91879272460938,111.7892074584961
2016-12-12,193.6962432861328,111.2840576171875
2016-12-13,194.98899841308594,112.68726348876953
2016-12-14,193.37945556640625,112.45337677001953
2016-12-15,194.17568969726562,112.63113403320312
2016-12-16,193.7958984375,112.21359252929688
2016-12-19,194.21786499023438,112.67337036132812
2016-12-20,194.96714782714844,113.10493469238281
2016-12-21,194.4246063232422,113.0205078125
2016-12-22,194.08872985839844,112.70152282714844
2016-12-23,194.3728790283203,112.77655029296875
2016-12-27,194.85513305664062,113.3582763671875
2016-12-28,193.24476623535156,112.47632598876953
2016-12-29,193.2017059326172,112.31681823730469
2016-12-30,192.49554443359375,111.16279602050781
2017-01-03,193.9681396484375,112.15731811523438
2017-01-04,195.1221160888672,112.76717376708984
2017-01-05,194.96714782714844,113.40515899658203
2017-01-06,195.6646270751953,114.39971923828125
2017-01-09,195.01878356933594,114.77500915527344
2017-01-10,195.01878356933594,115.02835083007812
2017-01-11,195.56991577148438,115.33795928955078
2017-01-12,195.07907104492188,115.15968322753906
2017-01-13,195.52688598632812,115.5537338256836
2017-01-17,194.83795166015625,115.20661163330078
2017-01-18,195.26849365234375,115.44117736816406
2017-01-19,194.54510498046875,115.3848648071289
2017-01-20,195.25991821289062,115.63819885253906
2017-01-23,194.75181579589844,115.73204040527344
2017-01-24,196.00045776367188,116.51075744628906
2017-01-25,197.69700622558594,117.6835708618164
2017-01-26,197.49032592773438,117.80553436279297
2017-01-27,197.1802978515625,118.03070831298828
2017-01-30,195.9574737548828,117.11122131347656
2017-01-31,195.9402313232422,116.87666320800781
2017-02-01,196.01773071289062,117.6835708618164
2017-02-02,196.14686584472656,117.58036041259766
2017-02-03,197.49891662597656,117.91812896728516
2017-02-06,197.14584350585938,118.05884552001953
2017-02-07,197.15444946289062,118.4904556274414
2017-02-08,197.4127655029297,118.6874771118164
2017-02-09,198.58399963378906,119.11904907226562
2017-02-10,199.36766052246094,119.51313781738281
2017-02-13,200.45269775390625,120.18865203857422
2017-02-14,201.25355529785156,120.59209442138672
2017-02-15,202.3042449951172,121.30517578125
2017-02-16,202.13198852539062,121.26762390136719
2017-02-17,202.45053100585938,121.79306030273438
2017-02-21,203.65626525878906,122.39354705810547
2017-02-22,203.4753875732422,122.44044494628906
2017-02-23,203.61317443847656,121.9806900024414
2017-02-24,203.87152099609375,122.21525573730469
2017-02-27,204.19012451171875,122.36539459228516
2017-02-28,203.6390380859375,121.99008178710938
2017-03-01,206.48941040039062,123.32238006591797
2017-03-02,205.1890869140625,122.70317840576172
2017-03-03,205.31826782226562,122.9283218383789
2017-03-06,204.7068634033203,122.6562728881836
2017-03-07,204.0954132080078,122.44979858398438
2017-03-08,203.71653747558594,122.66560363769531
2017-03-09,203.97488403320312,122.75941467285156
2017-03-10,204.6895751953125,123.27548217773438
2017-03-13,204.79295349121094,123.48188781738281
2017-03-14,204.00926208496094,123.181640625
2017-03-15,205.774658203125,123.94161224365234
2017-03-16,205.3699188232422,123.85713958740234
2017-03-17,205.00926208496094,123.81392669677734
2017-03-20,204.78440856933594,123.9267578125
2017-03-21,202.15505981445312,122.04638671875
2017-03-22,202.6308135986328,122.87373352050781
2017-03-23,202.41455078125,122.5634994506836
2017-03-24,202.26748657226562,122.81732177734375
2017-03-27,202.05995178222656,123.0147476196289
2017-03-28,203.53028869628906,123.7669448852539
2017-03-29,203.7205352783203,124.34044647216797
2017-03-30,204.36923217773438,124.54727935791016
2017-03-31,203.8935546875,124.46268463134766
2017-04-03,203.5388946533203,124.38746643066406
2017-04-04,203.6686248779297,124.58489227294922
2017-04-05,203.06326293945312,124.07717895507812
2017-04-06,203.63406372070312,124.14298248291016
2017-04-07,203.4264678955078,124.07717895507812
2017-04-10,203.5475616455078,124.12419128417969
2017-04-11,203.30540466308594,123.5882797241211
2017-04-12,202.41455078125,123.0899887084961
2017-04-13,201.09986877441406,122.60110473632812
2017-04-17,202.8816375732422,123.61649322509766
2017-04-18,202.27610778808594,123.4284439086914
2017-04-19,201.9042510986328,123.62590026855469
2017-04-20,203.5475616455078,124.66011047363281
2017-04-21,202.89892578125,124.63189697265625
2017-04-24,205.13034057617188,126.13619232177734
2017-04-25,206.3239288330078,127.04820251464844
2017-04-26,206.19419860839844,126.86955261230469
2017-04-27,206.36720275878906,127.631103515625
2017-04-28,205.9174346923828,127.85678100585938
2017-05-01,206.43638610839844,128.99444580078125
2017-05-02,206.5142059326172,129.21063232421875
2017-05-03,206.2633056640625,128.7969512939453
2017-05-04,206.50552368164062,128.84397888183594
2017-05-05,207.3185577392578,129.31405639648438
2017-05-08,207.2839813232422,129.5961456298828
2017-05-09,207.0936737060547,130.0474395751953
2017-05-10,207.4656219482422,130.1226043701172
2017-05-11,207.0418243408203,130.01914978027344
2017-05-12,206.69586181640625,130.31069946289062
2017-05-15,207.83750915527344,130.7243194580078
2017-05-16,207.64723205566406,131.26963806152344
2017-05-17,203.9627685546875,127.93202209472656
2017-05-18,204.78440856933594,129.05081176757812
2017-05-19,206.11634826660156,129.5961456298828
2017-05-22,207.16293334960938,130.68675231933594
2017-05-23,207.62130737304688,130.8184051513672
2017-05-24,208.10565185546875,131.42013549804688
2017-05-25,209.10025024414062,132.5389404296875
2017-05-26,209.05699157714844,132.77392578125
2017-05-30,208.87542724609375,132.8867645263672
2017-05-31,208.82351684570312,132.8397979736328
2017-06-01,210.4840850830078,133.35691833496094
2017-06-02,211.18470764160156,134.8800811767578
2017-06-05,211.02903747558594,134.85179138183594
2017-06-06,210.35440063476562,134.3158721923828
2017-06-07,210.7436065673828,134.8424072265625
2017-06-08,210.84739685058594,134.98342895507812
2017-06-09,210.52737426757812,131.6081085205078
2017-06-12,210.4840850830078,130.90296936035156
2017-06-13,211.5133514404297,131.9654083251953
2017-06-14,211.2452392578125,131.39187622070312
2017-06-15,210.8387451171875,130.80899047851562
2017-06-16,210.88479614257812,130.24143981933594
2017-06-19,212.64051818847656,132.41917419433594
2017-06-20,211.2063446044922,131.38214111328125
2017-06-21,211.1542510986328,132.68316650390625
2017-06-22,211.05860900878906,132.64552307128906
2017-06-23,211.31063842773438,133.1545867919922
2017-06-26,211.4497528076172,132.53236389160156
2017-06-27,209.74624633789062,130.1282958984375
2017-06-28,211.6235809326172,132.00439453125
2017-06-29,209.76364135742188,129.7134552001953
2017-06-30,210.15472412109375,129.7605743408203
2017-07-03,210.5111083984375,128.3936767578125
2017-07-05,210.99781799316406,129.65692138671875
2017-07-06,209.0684051513672,128.4879150390625
2017-07-07,210.42417907714844,129.87376403808594
2017-07-10,210.650146484375,130.7222137451172
2017-07-11,210.4937286376953,131.08995056152344
2017-07-12,212.07554626464844,132.64552307128906
2017-07-13,212.43185424804688,132.93772888183594
2017-07-14,213.4226837158203,133.984130859375
2017-07-17,213.39657592773438,134.0501708984375
2017-07-18,213.50958251953125,134.94581604003906
2017-07-19,214.66552734375,135.7376708984375
2017-07-20,214.76109313964844,135.91677856445312
2017-07-21,214.56988525390625,135.86024475097656
2017-07-24,214.51776123046875,136.48248291015625
2017-07-25,215.0392608642578,136.13360595703125
2017-07-26,215.04791259765625,136.57672119140625
2017-07-27,214.8480224609375,135.71884155273438
2017-07-28,214.5960235595703,135.6056671142578
2017-07-31,214.47427368164062,135.0306396484375
2017-08-01,214.9523468017578,135.3417205810547
2017-08-02,215.056640625,135.7093963623047
2017-08-03,214.6394805908203,135.1814422607422
2017-08-04,215.0305938720703,135.42654418945312
2017-08-07,215.4303741455078,136.28453063964844
2017-08-08,214.90016174316406,136.04879760742188
2017-08-09,214.89146423339844,135.86964416503906
2017-08-10,211.85821533203125,132.95660400390625
2017-08-11,212.17108154296875,133.96531677246094
2017-08-14,214.27442932128906,135.69056701660156
2017-08-15,214.2483367919922,135.78480529785156
2017-08-16,214.62205505371094,136.0205078125
2017-08-17,211.27586364746094,133.23941040039062
2017-08-18,210.94566345214844,133.14511108398438
2017-08-21,211.1107635498047,132.9754180908203
2017-08-22,213.318359375,135.0023193359375
2017-08-23,212.5535125732422,134.5215301513672
2017-08-24,212.05813598632812,134.12557983398438
2017-08-25,212.5535125732422,133.8428192138672
2017-08-28,212.56222534179688,134.25759887695312
2017-08-29,212.80560302734375,134.78550720214844
2017-08-30,213.81378173828125,136.36932373046875
2017-08-31,215.10008239746094,137.83059692382812
2017-09-01,215.40423583984375,137.64202880859375
2017-09-05,213.8572235107422,136.4070281982422
2017-09-06,214.5872802734375,136.82186889648438
2017-09-07,214.5612335205078,137.14244079589844
2017-09-08,214.3092041015625,135.9545135498047
2017-09-11,216.594970703125,137.5194854736328
2017-09-12,217.32505798339844,137.8494110107422
2017-09-13,217.42933654785156,138.03794860839844
2017-09-14,217.3598175048828,137.22723388671875
2017-09-15,217.6524200439453,137.69862365722656
2017-09-18,218.11532592773438,137.51812744140625
2017-09-19,218.3336944580078,137.75439453125
2017-09-20,218.41229248046875,137.3291473388672
2017-09-21,217.8270721435547,136.4883270263672
2017-09-22,217.8707733154297,136.3560028076172
2017-09-25,217.42527770996094,134.91993713378906
2017-09-26,217.55638122558594,135.26951599121094
2017-09-27,218.403564453125,136.4883270263672
2017-09-28,218.6656036376953,136.44100952148438
2017-09-29,219.43421936035156,137.42364501953125
2017-10-02,220.38632202148438,137.5465087890625
2017-10-03,220.85797119140625,137.83938598632812
2017-10-04,221.11993408203125,137.9716339111328
2017-10-05,222.43019104003906,139.32278442382812
2017-10-06,222.17678833007812,139.51173400878906
2017-10-09,221.8099822998047,139.35110473632812
2017-10-10,222.3951416015625,139.4550323486328
2017-10-11,222.74453735351562,139.87074279785156
2017-10-12,222.4126434326172,139.61563110351562
2017-10-13,222.6833953857422,140.15419006347656
2017-10-16,222.9803924560547,140.63607788085938
2017-10-17,223.1376190185547,140.8155517578125
2017-10-18,223.3560028076172,140.64549255371094
2017-10-19,223.41708374023438,140.1258544921875
2017-10-20,224.5700225830078,140.5038299560547
2017-10-23,223.69662475585938,139.58729553222656
2017-10-24,224.08969116210938,139.82350158691406
2017-10-25,222.9803924560547,139.29441833496094
2017-10-26,223.26858520507812,138.85032653808594
2017-10-27,225.09413146972656,142.89414978027344
2017-10-30,224.2556610107422,143.21542358398438
2017-10-31,224.60499572753906,143.75387573242188
2017-11-01,224.9019317626953,143.70675659179688
2017-11-02,224.98928833007812,143.4326934814453
2017-11-03,225.74044799804688,144.81214904785156
2017-11-06,226.08985900878906,145.30343627929688
2017-11-07,225.9326171875,145.38851928710938
2017-11-08,226.3169403076172,145.97422790527344
2017-11-09,225.49591064453125,145.20895385742188
2017-11-10,225.42604064941406,145.1995391845703
2017-11-13,225.63563537597656,145.37904357910156
2017-11-14,225.1116180419922,144.8499298095703
2017-11-15,223.98486328125,144.1696319580078
2017-11-16,225.8889617919922,146.0120849609375
2017-11-17,225.22511291503906,145.45458984375
2017-11-20,225.6094512939453,145.34120178222656
2017-11-21,227.08554077148438,146.9190673828125
2017-11-22,226.8846435546875,147.09861755371094
2017-11-24,227.40872192382812,147.63720703125
2017-11-27,227.29515075683594,147.57102966308594
2017-11-28,229.6010284423828,147.94891357421875
2017-11-29,229.46128845214844,145.36959838867188
2017-11-30,231.4702606201172,146.58839416503906
2017-12-01,230.98977661132812,145.96481323242188
2017-12-04,230.71031188964844,144.2830810546875
2017-12-05,229.88059997558594,144.3775177001953
2017-12-06,229.92422485351562,145.02944946289062
2017-12-07,230.64918518066406,145.52076721191406
2017-12-08,231.90695190429688,146.1632537841797
2017-12-11,232.6056671142578,147.29701232910156
2017-12-12,233.01617431640625,147.09861755371094
2017-12-13,232.99002075195312,147.38206481933594
2017-12-14,232.0379638671875,147.27813720703125
2017-12-15,233.97027587890625,148.95046997070312
2017-12-18,235.4539031982422,150.1992645263672
2017-12-19,234.54962158203125,149.30934143066406
2017-12-20,234.4267578125,149.14830017089844
2017-12-21,234.9095458984375,149.16725158691406
2017-12-22,234.8480682373047,148.99685668945312
2017-12-26,234.56727600097656,148.1920166015625
2017-12-27,234.68133544921875,148.21096801757812
2017-12-28,235.16421508789062,148.390869140625
2017-12-29,234.27755737304688,147.4725341796875
2018-01-02,235.95433044433594,150.05728149414062
2018-01-03,237.44671630859375,151.51528930664062
2018-01-04,238.44757080078125,151.78042602539062
2018-01-05,240.03656005859375,153.3047332763672
2018-01-08,240.47555541992188,153.90121459960938
2018-01-09,241.01974487304688,153.9107208251953
2018-01-10,240.65109252929688,153.55084228515625
2018-01-11,242.40687561035156,154.60182189941406
2018-01-12,243.98707580566406,155.73800659179688
2018-01-16,243.15316772460938,155.2930450439453
2018-01-17,245.47076416015625,156.9687957763672
2018-01-18,245.0582733154297,156.99725341796875
2018-01-19,246.17306518554688,157.48953247070312
2018-01-22,248.17471313476562,159.1748504638672
2018-01-23,248.70147705078125,160.49087524414062
